latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
8.38311,-69.99633,321.92,1.65,1.26,2022-04-03,0315,T,100,6.1NRT,292.88,37.43,N
8.86947,-67.79255,306.81,2.48,1.52,2022-04-03,0315,T,46,6.1NRT,293.85,16.85,N
8.86658,-67.81483,333.3,2.47,1.51,2022-04-03,0315,T,100,6.1NRT,294.86,114.23,N
8.86305,-67.79749,309.57,2.48,1.52,2022-04-03,0315,T,78,6.1NRT,293.97,25.83,N
8.86034,-67.8198,318.68,2.47,1.51,2022-04-03,0315,T,97,6.1NRT,294.56,53.46,N
8.87664,-67.79928,310.01,2.48,1.52,2022-04-03,0315,T,79,6.1NRT,294.13,25.89,N
8.87391,-67.82156,313.97,2.47,1.51,2022-04-03,0315,T,88,6.1NRT,294.25,37.15,N
8.86446,-69.12906,303.16,1.95,1.36,2022-04-03,0315,T,54,6.1NRT,292.82,8.87,N
8.86816,-69.13528,305.5,1.95,1.36,2022-04-03,0315,T,65,6.1NRT,292.84,12.8,N
8.96479,-68.99149,305.73,2,1.38,2022-04-03,0315,T,65,6.1NRT,292.96,12.62,N
9.21394,-68.64907,314.21,2.15,1.42,2022-04-03,0315,T,89,6.1NRT,293.57,31.58,N
9.21619,-68.63612,306.04,2.15,1.43,2022-04-03,0315,T,67,6.1NRT,293.17,16.16,N
9.2138,-68.65553,307.92,2.15,1.42,2022-04-03,0315,T,73,6.1NRT,293.47,19.31,N
9.61365,-67.56152,305.17,2.65,1.56,2022-04-03,0315,T,63,6.1NRT,294.18,15.64,N
10.05269,-64.85703,306.18,4.38,1.93,2022-04-03,0315,T,66,6.1NRT,291.71,51.25,N
10.0544,-64.86436,310.04,4.38,1.93,2022-04-03,0315,T,79,6.1NRT,291.93,75.59,N
10.04989,-64.90423,302.74,4.34,1.92,2022-04-03,0315,T,51,6.1NRT,291.55,36.39,N
9.94593,-67.58751,303.41,2.68,1.57,2022-04-03,0315,T,55,6.1NRT,288.98,23.68,N
9.95339,-67.56767,300.84,2.69,1.57,2022-04-03,0315,T,30,6.1NRT,288.63,16.46,N
10.29721,-67.91757,301.03,2.55,1.54,2022-04-03,0315,T,30,6.1NRT,288.65,14.67,N
10.59043,-68.26772,313.79,2.42,1.5,2022-04-03,0315,T,88,6.1NRT,287.95,44.98,N
11.7443,-70.18679,307.93,1.79,1.31,2022-04-03,0317,T,58,6.1NRT,292.39,14.37,N
11.74225,-70.20288,333,1.78,1.31,2022-04-03,0317,T,100,6.1NRT,293.02,73.2,N
11.73757,-70.20886,320.77,1.78,1.31,2022-04-03,0317,T,100,6.1NRT,292.77,39.52,N
20.68109,-77.14085,303.78,1,1,2022-04-03,0319,T,57,6.1NRT,292.29,4.06,N
21.34755,-78.15353,320.53,1.01,1,2022-04-03,0319,T,100,6.1NRT,293.08,17.57,N
21.34616,-78.16312,303.45,1.01,1,2022-04-03,0319,T,51,6.1NRT,292.61,4.22,N
21.35649,-78.15504,311.81,1.01,1,2022-04-03,0319,T,83,6.1NRT,292.23,9.88,N
21.53264,-78.14771,307.95,1.01,1,2022-04-03,0319,T,73,6.1NRT,293.26,7.47,N
21.54157,-78.14922,304.17,1.01,1,2022-04-03,0319,T,59,6.1NRT,292.31,5.05,N
21.6615,-78.52743,306.21,1.02,1.01,2022-04-03,0319,T,67,6.1NRT,292.23,6.71,N
21.66007,-78.53712,302.56,1.02,1.01,2022-04-03,0319,T,50,6.1NRT,292.23,4.42,N
22.05864,-78.70986,304.67,1.02,1.01,2022-04-03,0319,T,61,6.1NRT,292.71,5.64,N
22.7826,-82.05994,305.07,1.4,1.17,2022-04-03,0319,T,63,6.1NRT,293.46,9.07,N
40.83524,80.68574,310.09,1.01,1.01,2022-04-03,0529,T,56,6.1NRT,289.18,5.16,D
40.41488,79.72443,319.36,1,1,2022-04-03,0529,T,62,6.1NRT,295.86,10.8,D
40.41318,79.73602,329.86,1,1,2022-04-03,0529,T,81,6.1NRT,295.8,22.56,D
33.99541,75.05485,306.89,1.15,1.07,2022-04-03,0531,T,39,6.1NRT,292.46,5.87,D
33.7264,73.97795,313.17,1.28,1.12,2022-04-03,0531,T,62,6.1NRT,295.27,8.72,D
33.7261,73.98508,313.26,1.28,1.12,2022-04-03,0531,T,58,6.1NRT,295.61,8.77,D
32.03902,75.64954,323.37,1.05,1.02,2022-04-03,0531,T,74,6.1NRT,306.97,11.86,D
32.10166,72.33192,321.27,1.51,1.21,2022-04-03,0531,T,65,6.1NRT,304.82,16.86,D
31.46084,76.89215,312.64,1,1,2022-04-03,0531,T,45,6.1NRT,299.64,4.8,D
31.75156,72.60202,320.18,1.44,1.19,2022-04-03,0531,T,59,6.1NRT,303.98,15.9,D
31.33231,75.70256,316.94,1.04,1.02,2022-04-03,0531,T,56,6.1NRT,305.69,5.64,D
31.70491,72.53384,327.79,1.45,1.19,2022-04-03,0531,T,75,6.1NRT,304.05,30.42,D
31.70116,72.52666,322.76,1.45,1.19,2022-04-03,0531,T,66,6.1NRT,303.81,20.37,D
30.86916,78.07011,313.11,1.03,1.01,2022-04-03,0531,T,16,6.1NRT,302.88,6.79,D
31.03309,72.83886,317.65,1.36,1.16,2022-04-03,0531,T,49,6.1NRT,305.04,9.28,D
30.9251,73.16904,320.22,1.3,1.13,2022-04-03,0531,T,62,6.1NRT,306.18,11.41,D
30.04545,77.71968,319.28,1.02,1.01,2022-04-03,0531,T,64,6.1NRT,306.05,7.33,D
29.31066,79.14921,317.77,1.14,1.07,2022-04-03,0533,T,52,6.1NRT,307.29,8.24,D
29.26695,78.55197,320.26,1.09,1.04,2022-04-03,0533,T,63,6.1NRT,307.7,6.99,D
29.04674,79.44599,324.19,1.19,1.08,2022-04-03,0533,T,73,6.1NRT,305.49,17.62,D
29.04473,79.45797,317.98,1.19,1.09,2022-04-03,0533,T,52,6.1NRT,303.9,9.53,D
29.89813,72.74547,328.18,1.34,1.15,2022-04-03,0533,T,71,6.1NRT,312.66,19.04,D
29.89653,72.75919,328.17,1.33,1.14,2022-04-03,0533,T,73,6.1NRT,312.76,18.83,D
28.94325,78.77617,318.08,1.12,1.05,2022-04-03,0533,T,53,6.1NRT,307.19,6.76,D
28.81654,79.5341,321.22,1.21,1.09,2022-04-03,0533,T,67,6.1NRT,308.98,8.32,D
29.86512,69.27189,323.4,2.25,1.45,2022-04-03,0533,T,63,6.1NRT,306.08,35.38,D
29.86291,69.29701,324.25,2.24,1.45,2022-04-03,0533,T,65,6.1NRT,306.41,38.87,D
28.54228,78.9613,325.54,1.15,1.07,2022-04-03,0533,T,71,6.1NRT,308.3,17.41,D
28.54037,78.97281,317.96,1.15,1.07,2022-04-03,0533,T,42,6.1NRT,305.92,7.94,D
29.05544,70.42931,326.6,1.82,1.32,2022-04-03,0533,T,59,6.1NRT,312.77,24.56,D
28.75244,70.12276,331.37,1.9,1.35,2022-04-03,0533,T,72,6.1NRT,313.96,34.45,D
27.75775,68.97895,325.34,2.21,1.44,2022-04-03,0533,T,44,6.1NRT,312.28,29.46,D
27.679,68.56742,329.62,2.36,1.48,2022-04-03,0533,T,64,6.1NRT,311.58,48.72,D
25.08983,80.7458,328.53,1.65,1.26,2022-04-03,0533,T,63,6.1NRT,315.74,21.48,D
24.95099,81.19305,332,1.78,1.31,2022-04-03,0533,T,72,6.1NRT,314.69,33.02,D
24.94788,81.21009,329.81,1.79,1.31,2022-04-03,0533,T,65,6.1NRT,315.54,26.62,D
24.95522,81.10435,327.51,1.76,1.3,2022-04-03,0533,T,45,6.1NRT,313.62,20.42,D
24.95224,81.12059,332.44,1.76,1.3,2022-04-03,0533,T,73,6.1NRT,313.07,36.45,D
24.94376,81.10166,337.5,1.76,1.3,2022-04-03,0533,T,79,6.1NRT,315.24,48.88,D
24.94077,81.11794,339.87,1.76,1.3,2022-04-03,0533,T,84,6.1NRT,315.57,59.55,D
24.86202,80.66035,337.69,1.65,1.26,2022-04-03,0533,T,81,6.1NRT,318.19,40.46,D
24.85917,80.67622,330.78,1.65,1.26,2022-04-03,0533,T,69,6.1NRT,318.41,19.72,D
24.80147,80.54866,333.89,1.62,1.25,2022-04-03,0533,T,74,6.1NRT,319.48,27.68,D
24.80194,80.54214,331.42,1.62,1.25,2022-04-03,0533,T,71,6.1NRT,318.59,21.94,D
24.78266,80.45744,332.44,1.6,1.25,2022-04-03,0533,T,73,6.1NRT,318.3,25.88,D
24.58226,79.7118,331.37,1.44,1.19,2022-04-03,0533,T,61,6.1NRT,319.13,17.7,D
23.85895,82.15317,324.67,2.19,1.44,2022-04-03,0533,T,50,6.1NRT,310.63,26.62,D
24.04677,81.20433,326.01,1.86,1.33,2022-04-03,0533,T,43,6.1NRT,312.67,19.58,D
23.85984,82.14776,326.74,2.19,1.44,2022-04-03,0533,T,58,6.1NRT,310.62,34.62,D
24.77969,73.15855,334.68,1.12,1.05,2022-04-03,0533,T,73,6.1NRT,316.7,18.43,D
23.74774,79.83695,344.45,1.52,1.22,2022-04-03,0533,T,88,6.1NRT,316.31,53.85,D
23.73693,79.8349,359.28,1.52,1.22,2022-04-03,0533,T,99,6.1NRT,318.44,113.86,D
23.73425,79.84985,341.87,1.53,1.22,2022-04-03,0533,T,85,6.1NRT,315.99,44.83,D
23.72609,79.83306,331.06,1.52,1.22,2022-04-03,0533,T,55,6.1NRT,315.91,13.73,D
23.73466,79.8285,337.84,1.52,1.22,2022-04-03,0533,T,80,6.1NRT,317.4,31.79,D
23.73209,79.84339,339.98,1.53,1.22,2022-04-03,0533,T,83,6.1NRT,316.08,39.1,D
23.30631,80.48897,326.76,1.72,1.29,2022-04-03,0533,T,40,6.1NRT,314.94,12.37,D
23.18848,81.0702,325.65,1.9,1.35,2022-04-03,0533,T,52,6.1NRT,312.69,22.48,D
23.64724,78.39935,331.64,1.25,1.11,2022-04-03,0533,T,67,6.1NRT,318.54,13.53,D
23.68457,77.99515,337.92,1.19,1.09,2022-04-03,0533,T,77,6.1NRT,317.73,21.25,D
23.67494,77.99329,354.57,1.19,1.09,2022-04-03,0533,T,96,6.1NRT,318.75,63.96,D
23.67657,77.96415,329.72,1.19,1.08,2022-04-03,0533,T,50,6.1NRT,316.69,8.32,D
23.67286,77.98702,331.95,1.19,1.09,2022-04-03,0533,T,67,6.1NRT,318.5,12.12,D
23.67101,77.9985,329.53,1.19,1.09,2022-04-03,0533,T,57,6.1NRT,316.81,8.53,D
23.58989,77.92923,331.64,1.19,1.08,2022-04-03,0533,T,62,6.1NRT,318.59,12.4,D
23.50745,78.06755,336.1,1.21,1.09,2022-04-03,0533,T,77,6.1NRT,318.43,22.3,D
23.43808,78.04831,332.35,1.21,1.09,2022-04-03,0533,T,69,6.1NRT,316.74,15.67,D
23.60595,76.59909,327.59,1.05,1.02,2022-04-03,0533,T,36,6.1NRT,313.11,7.32,D
22.95185,80.14011,343.48,1.65,1.26,2022-04-03,0533,T,88,6.1NRT,316.85,60.84,D
23.16799,78.68289,334.85,1.32,1.14,2022-04-03,0533,T,66,6.1NRT,319.08,19.61,D
23.41195,77.06679,330.74,1.09,1.04,2022-04-03,0533,T,64,6.1NRT,316.83,10.81,D
23.43298,76.63493,327.66,1.06,1.03,2022-04-03,0533,T,42,6.1NRT,315.13,6.68,D
23.16588,77.83532,329.44,1.19,1.08,2022-04-03,0533,T,61,6.1NRT,316.21,9.6,D
23.17311,77.73174,331.73,1.17,1.08,2022-04-03,0533,T,69,6.1NRT,315.69,12.4,D
23.29431,76.40047,339.36,1.04,1.02,2022-04-03,0533,T,82,6.1NRT,319.02,22.59,D
23.29275,76.4105,338.22,1.04,1.02,2022-04-03,0533,T,80,6.1NRT,319.56,22.29,D
46.79421,83.7656,309.1,1.04,1.02,2022-04-03,0529,T,60,6.1NRT,295.5,4.16,D
46.75681,82.95113,314.76,1.01,1.01,2022-04-03,0529,T,68,6.1NRT,295.02,7.99,D
46.72814,82.95549,314.62,1.02,1.01,2022-04-03,0529,T,68,6.1NRT,295.14,7.45,D
46.49735,83.47311,313.71,1.04,1.02,2022-04-03,0529,T,56,6.1NRT,299.01,5.56,D
46.4884,83.47012,314.6,1.04,1.02,2022-04-03,0529,T,63,6.1NRT,300.15,6.21,D
46.03106,83.53551,309.65,1.05,1.02,2022-04-03,0529,T,49,6.1NRT,295.12,5.51,D
46.22094,80.99985,324.79,1.01,1,2022-04-03,0529,T,78,6.1NRT,295.21,19,D
46.21914,81.01269,312.98,1.01,1,2022-04-03,0529,T,59,6.1NRT,295.32,7.53,D
45.83316,80.19131,314.24,1.02,1.01,2022-04-03,0529,T,62,6.1NRT,300.13,6.31,D
45.83287,80.12376,312.74,1.03,1.01,2022-04-03,0529,T,32,6.1NRT,299.36,4.31,D
45.5484,79.69847,310.68,1.04,1.02,2022-04-03,0529,T,50,6.1NRT,298.35,4.23,D
45.52556,79.80118,327.77,1.04,1.02,2022-04-03,0529,T,82,6.1NRT,296.98,21.53,D
45.52383,79.81429,317.06,1.04,1.02,2022-04-03,0529,T,69,6.1NRT,297.15,9.87,D
45.55819,79.33026,318.53,1.06,1.03,2022-04-03,0529,T,70,6.1NRT,301.92,9.66,D
45.42936,79.11864,313.69,1.07,1.03,2022-04-03,0529,T,59,6.1NRT,300.13,6.42,D
45.09279,78.03078,326.8,1.15,1.07,2022-04-03,0529,T,79,6.1NRT,300.35,21.97,D
45.07489,77.90164,316.77,1.16,1.07,2022-04-03,0529,T,47,6.1NRT,300.12,7.76,D
45.35453,74.22958,376.54,1.73,1.29,2022-04-03,0529,T,100,6.1NRT,298.92,297.5,D
45.3482,74.16137,313,1.74,1.29,2022-04-03,0529,T,53,6.1NRT,286.81,20.18,D
45.34645,74.18355,317.56,1.74,1.29,2022-04-03,0529,T,51,6.1NRT,288.34,27.05,D
45.35867,74.22314,369.99,1.73,1.29,2022-04-03,0529,T,100,6.1NRT,297.38,248.99,D
45.35678,74.24512,318.54,1.72,1.29,2022-04-03,0529,T,46,6.1NRT,296.93,23.22,D
45.3392,74.17537,327.64,1.74,1.29,2022-04-03,0529,T,81,6.1NRT,290.05,52.73,D
45.0067,76.20009,317.19,1.36,1.15,2022-04-03,0529,T,64,6.1NRT,301.99,11.25,D
44.95249,76.14775,319.95,1.36,1.16,2022-04-03,0529,T,60,6.1NRT,302.56,13.4,D
44.35281,80.35223,312.35,1.01,1,2022-04-03,0529,T,64,6.1NRT,298.66,5.16,D
44.13053,80.09326,334.93,1.01,1,2022-04-03,0529,T,86,6.1NRT,301.72,29.4,D
43.62771,81.75083,314.01,1.01,1.01,2022-04-03,0529,T,61,6.1NRT,296.54,7.6,D
43.50504,82.23396,310.45,1.03,1.02,2022-04-03,0529,T,58,6.1NRT,296.77,5.03,D
43.81546,79.49553,315.56,1.03,1.01,2022-04-03,0529,T,62,6.1NRT,300.43,6.3,D
43.78889,79.14261,428.48,1.04,1.02,2022-04-03,0529,T,100,6.1NRT,304.77,492.51,D
43.78721,79.15536,409.9,1.04,1.02,2022-04-03,0529,T,100,6.1NRT,302.96,329.38,D
43.78553,79.16812,328.72,1.04,1.02,2022-04-03,0529,T,67,6.1NRT,297.08,22.06,D
43.77982,79.1404,318.2,1.04,1.02,2022-04-03,0529,T,63,6.1NRT,288.77,10.66,D
43.77814,79.15316,317.11,1.04,1.02,2022-04-03,0529,T,50,6.1NRT,290.4,9.17,D
43.53147,77.52777,308.96,1.15,1.07,2022-04-03,0529,T,39,6.1NRT,296.57,4.88,D
43.5298,77.54188,309.79,1.15,1.07,2022-04-03,0529,T,48,6.1NRT,296.28,5.57,D
43.46561,77.39163,310.34,1.16,1.07,2022-04-03,0529,T,54,6.1NRT,296.44,5.46,D
43.48029,76.91827,316.99,1.21,1.09,2022-04-03,0529,T,70,6.1NRT,296.51,12.93,D
43.39189,76.80215,307.87,1.22,1.1,2022-04-03,0529,T,45,6.1NRT,294.45,4.47,D
42.72962,80.70843,306.51,1,1,2022-04-03,0529,T,34,6.1NRT,292.69,3.83,D
42.72588,78.3373,311.62,1.07,1.03,2022-04-03,0529,T,41,6.1NRT,296.09,5.35,D
42.91614,73.48236,314.62,1.77,1.3,2022-04-03,0529,T,68,6.1NRT,294.37,20.19,D
42.91433,73.50401,333.13,1.77,1.3,2022-04-03,0529,T,86,6.1NRT,297.15,66.24,D
42.90262,73.50235,310.23,1.77,1.3,2022-04-03,0529,T,51,6.1NRT,295.29,11.8,D
22.91303,77.74575,335.7,1.18,1.08,2022-04-03,0536,T,76,6.1NRT,317.05,22.04,D
22.91115,77.7572,330.83,1.19,1.08,2022-04-03,0536,T,64,6.1NRT,316.43,12.84,D
22.86466,77.4768,332.17,1.15,1.07,2022-04-03,0536,T,69,6.1NRT,319.54,10.59,D
22.70117,77.78815,348.7,1.2,1.09,2022-04-03,0536,T,86,6.1NRT,318.73,47.76,D
22.70098,77.72935,327.93,1.19,1.08,2022-04-03,0536,T,50,6.1NRT,312.34,11.94,D
22.6915,77.78633,350.04,1.2,1.09,2022-04-03,0536,T,88,6.1NRT,317.32,52.2,D
22.68491,77.62662,341.14,1.18,1.08,2022-04-03,0536,T,84,6.1NRT,313.33,34.85,D
22.65718,77.79692,348.79,1.2,1.09,2022-04-03,0536,T,92,6.1NRT,316.07,52.13,D
22.6553,77.8084,346.14,1.2,1.09,2022-04-03,0536,T,89,6.1NRT,317.07,45.42,D
22.6475,77.79509,342.85,1.2,1.09,2022-04-03,0536,T,86,6.1NRT,312.89,38.76,D
22.64562,77.80656,341.59,1.2,1.09,2022-04-03,0536,T,85,6.1NRT,314.32,36.25,D
22.71008,77.29,340.55,1.13,1.06,2022-04-03,0536,T,84,6.1NRT,313.52,32.75,D
22.70832,77.30087,327.92,1.13,1.06,2022-04-03,0536,T,55,6.1NRT,311.92,10.82,D
22.68376,77.05807,330,1.11,1.05,2022-04-03,0536,T,65,6.1NRT,317.38,8.83,D
22.59242,77.62652,330.78,1.18,1.08,2022-04-03,0536,T,55,6.1NRT,314.05,14.65,D
22.58282,77.6247,330.69,1.18,1.08,2022-04-03,0536,T,55,6.1NRT,315.44,13.81,D
22.56398,77.67937,333.68,1.19,1.08,2022-04-03,0536,T,74,6.1NRT,312.85,19.56,D
22.55621,77.66625,328.57,1.19,1.08,2022-04-03,0536,T,38,6.1NRT,311.23,10.45,D
22.55435,77.67757,333.73,1.19,1.08,2022-04-03,0536,T,71,6.1NRT,312.53,19.41,D
22.63093,77.14734,327.37,1.12,1.05,2022-04-03,0536,T,50,6.1NRT,314.75,8.35,D
22.54813,77.59502,340.3,1.18,1.08,2022-04-03,0536,T,84,6.1NRT,312.68,32.2,D
22.52921,77.64953,328.16,1.18,1.08,2022-04-03,0536,T,51,6.1NRT,311.58,10.5,D
22.52734,77.66083,326.86,1.19,1.08,2022-04-03,0536,T,41,6.1NRT,312.31,9.27,D
22.48459,77.59985,326.88,1.18,1.08,2022-04-03,0536,T,36,6.1NRT,312.29,7.98,D
22.48276,77.61109,328.44,1.18,1.08,2022-04-03,0536,T,59,6.1NRT,313.31,10.91,D
22.46909,77.57377,327.22,1.18,1.08,2022-04-03,0536,T,43,6.1NRT,313.27,8.61,D
22.14421,79.41358,325.24,1.53,1.22,2022-04-03,0536,T,57,6.1NRT,311.03,14.34,D
22.62179,76.50655,334.56,1.06,1.03,2022-04-03,0536,T,75,6.1NRT,320.55,11.91,D
22.60076,76.63943,343.61,1.07,1.03,2022-04-03,0536,T,87,6.1NRT,319.19,29.25,D
22.59913,76.6497,333.85,1.07,1.03,2022-04-03,0536,T,74,6.1NRT,319.51,12.13,D
22.45043,77.48375,331.6,1.17,1.07,2022-04-03,0536,T,69,6.1NRT,313.37,15.69,D
22.46043,77.36035,327.05,1.15,1.07,2022-04-03,0536,T,48,6.1NRT,313.64,8.33,D
22.39523,77.12952,328.99,1.12,1.06,2022-04-03,0536,T,60,6.1NRT,314.66,11.85,D
22.66937,75.2911,332.39,1,1,2022-04-03,0536,T,67,6.1NRT,314.93,12.84,D
22.66794,75.30072,335.94,1,1,2022-04-03,0536,T,75,6.1NRT,315.19,18.1,D
22.66045,75.28959,331.1,1,1,2022-04-03,0536,T,59,6.1NRT,315.85,10.53,D
22.65902,75.29921,340.09,1,1,2022-04-03,0536,T,82,6.1NRT,315.61,24.24,D
23.06978,72.10896,334.23,1.2,1.09,2022-04-03,0536,T,74,6.1NRT,316.03,19.92,D
22.62333,75.29317,338.67,1,1,2022-04-03,0536,T,80,6.1NRT,315.66,22.9,D
22.26157,77.44727,333.3,1.17,1.08,2022-04-03,0536,T,73,6.1NRT,315.1,17.84,D
22.25978,77.45843,336.77,1.17,1.08,2022-04-03,0536,T,79,6.1NRT,314.53,24.1,D
22.23291,77.44192,330.09,1.17,1.08,2022-04-03,0536,T,66,6.1NRT,314.61,12.66,D
22.42153,76.19451,337.38,1.04,1.02,2022-04-03,0536,T,79,6.1NRT,317.46,19.58,D
22.37479,76.43419,330.78,1.06,1.03,2022-04-03,0536,T,65,6.1NRT,316.45,9.57,D
22.79756,73.41874,327.92,1.06,1.03,2022-04-03,0536,T,49,6.1NRT,311.25,10.02,D
22.32828,76.50292,331.55,1.07,1.03,2022-04-03,0536,T,68,6.1NRT,317.64,10.81,D
22.31911,76.50121,328.89,1.07,1.03,2022-04-03,0536,T,36,6.1NRT,315.81,7.58,D
22.31187,76.42681,338.44,1.06,1.03,2022-04-03,0536,T,81,6.1NRT,318.32,23.09,D
22.81084,72.36641,330.37,1.16,1.07,2022-04-03,0536,T,68,6.1NRT,312.61,14.41,D
22.70048,70.80519,331.69,1.42,1.18,2022-04-03,0536,T,68,6.1NRT,316.64,15.36,D
22.70296,70.69323,344.29,1.44,1.19,2022-04-03,0536,T,88,6.1NRT,317.3,50.29,D
22.70133,70.70712,334.31,1.44,1.19,2022-04-03,0536,T,62,6.1NRT,316.43,24.74,D
21.84357,76.87128,330.83,1.11,1.05,2022-04-03,0536,T,49,6.1NRT,317.48,9.58,D
21.5656,78.24809,333.34,1.32,1.14,2022-04-03,0536,T,74,6.1NRT,313.49,24.54,D
21.55595,78.18138,327.98,1.31,1.13,2022-04-03,0536,T,49,6.1NRT,312.96,11.24,D
21.55385,78.19394,330.05,1.31,1.13,2022-04-03,0536,T,65,6.1NRT,313.07,15.48,D
21.2511,79.42008,324.08,1.58,1.24,2022-04-03,0536,T,53,6.1NRT,306.55,13.53,D
21.24847,79.43506,326.02,1.59,1.24,2022-04-03,0536,T,62,6.1NRT,306.33,17.94,D
22.29914,70.60818,331.42,1.44,1.19,2022-04-03,0536,T,62,6.1NRT,315.45,15.05,D
21.00567,78.82749,332.52,1.46,1.19,2022-04-03,0536,T,74,6.1NRT,310.73,23.11,D
21.60909,74.47581,327.51,1,1,2022-04-03,0536,T,42,6.1NRT,312.56,9.68,D
21.18885,76.52119,337.19,1.09,1.04,2022-04-03,0536,T,76,6.1NRT,318.73,19.57,D
21.17959,76.51942,332.57,1.09,1.04,2022-04-03,0536,T,53,6.1NRT,315.51,11.9,D
21.91063,70.22247,334.97,1.51,1.21,2022-04-03,0536,T,73,6.1NRT,317.21,22.14,D
21.86145,70.1716,337.61,1.52,1.22,2022-04-03,0536,T,78,6.1NRT,316.66,35.55,D
21.51979,72.74133,327.64,1.09,1.04,2022-04-03,0536,T,52,6.1NRT,308.78,11.8,D
21.78608,70.53559,330.56,1.43,1.18,2022-04-03,0536,T,58,6.1NRT,314.17,16.45,D
21.76923,70.54127,332.35,1.43,1.18,2022-04-03,0536,T,68,6.1NRT,315.75,18.82,D
21.75747,70.36993,330.78,1.47,1.2,2022-04-03,0536,T,63,6.1NRT,311.57,22.5,D
21.74241,70.49565,330.05,1.44,1.19,2022-04-03,0536,T,60,6.1NRT,312.99,16.45,D
21.76186,70.24047,329.29,1.5,1.21,2022-04-03,0536,T,51,6.1NRT,314.3,13.33,D
21.74936,70.25339,334.97,1.49,1.21,2022-04-03,0536,T,74,6.1NRT,313.84,27.29,D
21.72903,70.30187,328.06,1.48,1.2,2022-04-03,0536,T,43,6.1NRT,310.53,15.64,D
21.72348,70.25771,328,1.49,1.21,2022-04-03,0536,T,41,6.1NRT,312.74,14.27,D
21.31095,70.68726,340.44,1.38,1.16,2022-04-03,0536,T,83,6.1NRT,314.47,37.72,D
21.31397,70.69437,330.56,1.38,1.16,2022-04-03,0536,T,65,6.1NRT,314.34,13.94,D
19.62978,79.56061,328.79,1.74,1.29,2022-04-03,0536,T,70,6.1NRT,304.46,33.98,D
19.62689,79.57681,324.01,1.74,1.29,2022-04-03,0536,T,42,6.1NRT,303.98,20.85,D
19.61897,79.56872,323.46,1.74,1.29,2022-04-03,0536,T,21,6.1NRT,304.93,15.57,D
20.08704,74.48872,331.06,1,1,2022-04-03,0536,T,64,6.1NRT,316.47,10.48,D
19.83098,75.21316,336.14,1.02,1.01,2022-04-03,0536,T,77,6.1NRT,314.48,19.57,D
19.8246,73.94908,333.51,1,1,2022-04-03,0536,T,74,6.1NRT,319.9,10.81,D
19.72937,74.59915,331.64,1,1,2022-04-03,0536,T,69,6.1NRT,315.82,11.48,D
18.42327,82.30769,318.44,2.94,1.63,2022-04-03,0536,T,41,6.1NRT,302.64,31.92,D
19.59458,75.25038,333.22,1.03,1.01,2022-04-03,0536,T,68,6.1NRT,311.09,18.77,D
19.55966,74.93384,333.56,1.01,1.01,2022-04-03,0536,T,74,6.1NRT,311.02,17.07,D
19.27243,76.03082,326.95,1.09,1.04,2022-04-03,0536,T,51,6.1NRT,311.77,10.01,D
19.04374,76.7134,334.89,1.18,1.08,2022-04-03,0538,T,77,6.1NRT,316.21,20.58,D
19.28957,73.50822,330.33,1.01,1,2022-04-03,0538,T,67,6.1NRT,314.4,9.76,D
19.18525,73.78545,328.98,1,1,2022-04-03,0538,T,54,6.1NRT,314.71,9.76,D
18.55923,75.97041,344.64,1.1,1.05,2022-04-03,0538,T,87,6.1NRT,315.9,34.87,D
18.5576,75.98067,331.51,1.1,1.05,2022-04-03,0538,T,63,6.1NRT,315.36,10.73,D
18.41251,74.58871,329.39,1.01,1.01,2022-04-03,0538,T,63,6.1NRT,311.84,10.02,D
18.47346,73.9878,324.96,1,1,2022-04-03,0538,T,23,6.1NRT,311.16,4.74,D
18.50846,73.4957,325.5,1.01,1,2022-04-03,0538,T,37,6.1NRT,311.41,10.57,D
17.82833,73.73846,331.28,1,1,2022-04-03,0538,T,71,6.1NRT,310.43,15.79,D
17.62504,73.48788,335.42,1,1,2022-04-03,0538,T,81,6.1NRT,308.07,21.41,D
17.62368,73.4972,328.59,1,1,2022-04-03,0538,T,58,6.1NRT,308.14,12.54,D
17.47667,73.94036,336.57,1,1,2022-04-03,0538,T,81,6.1NRT,311.07,21.15,D
17.36144,73.96687,331.37,1,1,2022-04-03,0538,T,73,6.1NRT,310.98,14.93,D
16.18764,80.26935,322.97,2.29,1.46,2022-04-03,0538,T,62,6.1NRT,302.29,26.11,D
17.11509,73.95376,327.19,1,1,2022-04-03,0538,T,65,6.1NRT,310.72,7.48,D
16.53452,73.76324,322.98,1,1,2022-04-03,0538,T,55,6.1NRT,303.73,9.31,D
15.4987,74.58414,328.79,1.04,1.02,2022-04-03,0538,T,74,6.1NRT,306.59,16.27,D
13.94434,78.12512,322.48,1.74,1.29,2022-04-03,0538,T,48,6.1NRT,306.79,14.95,D
13.45094,77.54845,323.21,1.61,1.25,2022-04-03,0538,T,67,6.1NRT,305.33,15.1,D
10.2858,79.701,311.69,2.69,1.57,2022-04-03,0540,T,45,6.1NRT,297.67,24.05,D
10.28113,79.69474,311.64,2.69,1.57,2022-04-03,0540,T,49,6.1NRT,297.44,24.57,D
31.50499,-102.63875,304.27,1.1,1.05,2022-04-03,0459,T,59,6.1NRT,286.64,9.29,N
30.49863,-109.63126,326.88,1.54,1.22,2022-04-03,0459,T,100,6.1NRT,285.13,52.75,N
