latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
9.4073,-11.24,362.33,1.04,1.02,2022-03-28,1422,A,100,6.1NRT,302.56,84.54,D
9.40208,-11.27744,326.75,1.04,1.02,2022-03-28,1422,A,62,6.1NRT,300.77,12.66,D
9.39299,-11.34261,325.15,1.03,1.02,2022-03-28,1422,A,35,6.1NRT,300,12.63,D
9.36583,-11.53657,326.19,1.02,1.01,2022-03-28,1422,A,62,6.1NRT,302.97,11.58,D
9.36454,-11.54579,349.87,1.02,1.01,2022-03-28,1422,A,93,6.1NRT,304.52,50.01,D
9.38776,-11.51163,325.11,1.02,1.01,2022-03-28,1422,A,59,6.1NRT,301.68,12.26,D
9.38259,-11.54841,327.11,1.02,1.01,2022-03-28,1422,A,52,6.1NRT,302.76,12.25,D
9.37741,-11.58514,361.01,1.02,1.01,2022-03-28,1422,A,100,6.1NRT,303.22,77.57,D
9.37612,-11.5943,325.86,1.02,1.01,2022-03-28,1422,A,62,6.1NRT,302.67,11.24,D
9.40587,-11.44848,337.25,1.03,1.01,2022-03-28,1422,A,83,6.1NRT,302.92,27.75,D
9.39939,-11.49454,328.62,1.02,1.01,2022-03-28,1422,A,69,6.1NRT,302.06,15.91,D
9.46212,-11.1138,331.35,1.05,1.02,2022-03-28,1422,A,71,6.1NRT,299.25,20.8,D
9.44499,-11.236,331.35,1.04,1.02,2022-03-28,1422,A,75,6.1NRT,298.72,18.97,D
9.40063,-11.55107,322.98,1.02,1.01,2022-03-28,1422,A,29,6.1NRT,301.8,8.23,D
9.39803,-11.56943,326.06,1.02,1.01,2022-03-28,1422,A,48,6.1NRT,301.92,10.62,D
9.39674,-11.57859,360.19,1.02,1.01,2022-03-28,1422,A,100,6.1NRT,303.68,75.64,D
9.42789,-11.4233,355.53,1.03,1.01,2022-03-28,1422,A,97,6.1NRT,303.71,64.14,D
9.42658,-11.43256,380.16,1.03,1.01,2022-03-28,1422,A,100,6.1NRT,305.12,145.89,D
9.40964,-11.55241,325.62,1.02,1.01,2022-03-28,1422,A,61,6.1NRT,300.72,11.63,D
9.40835,-11.56157,340.61,1.02,1.01,2022-03-28,1422,A,86,6.1NRT,301.8,33.14,D
9.43694,-11.42462,327.57,1.03,1.01,2022-03-28,1422,A,67,6.1NRT,302.39,12.7,D
9.43563,-11.43388,334.48,1.03,1.01,2022-03-28,1422,A,79,6.1NRT,299.12,21.52,D
9.42258,-11.52607,334.85,1.02,1.01,2022-03-28,1422,A,80,6.1NRT,301.42,25.07,D
9.42128,-11.53529,344.18,1.02,1.01,2022-03-28,1422,A,89,6.1NRT,301.97,40.14,D
9.44206,-11.4537,358.68,1.03,1.01,2022-03-28,1422,A,99,6.1NRT,301.66,71.55,D
9.44075,-11.46294,378.69,1.03,1.01,2022-03-28,1422,A,100,6.1NRT,302.67,139.49,D
9.44979,-11.46424,333.37,1.03,1.01,2022-03-28,1422,A,78,6.1NRT,301.83,19.79,D
9.44848,-11.47348,328.73,1.03,1.01,2022-03-28,1422,A,70,6.1NRT,301.55,13.6,D
9.89378,-8.53812,350.17,1.45,1.19,2022-03-28,1422,A,94,6.1NRT,303.39,84.22,D
9.89207,-8.55115,340.26,1.45,1.19,2022-03-28,1422,A,87,6.1NRT,301.37,50.74,D
9.86201,-8.85798,325.91,1.38,1.16,2022-03-28,1422,A,60,6.1NRT,301.4,15.59,D
9.82346,-9.22222,324.05,1.3,1.13,2022-03-28,1422,A,61,6.1NRT,302.71,12.8,D
9.92219,-8.5686,328.18,1.44,1.19,2022-03-28,1422,A,72,6.1NRT,300.71,22.4,D
9.53748,-11.35988,325.64,1.03,1.02,2022-03-28,1422,A,58,6.1NRT,304.57,8.93,D
9.9104,-8.81379,337.16,1.39,1.17,2022-03-28,1422,A,84,6.1NRT,301.61,41.17,D
9.79724,-9.63679,325.96,1.23,1.1,2022-03-28,1422,A,63,6.1NRT,304.87,11.31,D
9.79852,-9.64364,326,1.23,1.1,2022-03-28,1422,A,59,6.1NRT,305.19,11.3,D
9.53803,-11.55534,327.31,1.02,1.01,2022-03-28,1422,A,36,6.1NRT,307.36,9.83,D
9.54706,-11.55664,331.1,1.02,1.01,2022-03-28,1422,A,59,6.1NRT,305.38,13.33,D
9.86057,-9.32881,335.74,1.29,1.13,2022-03-28,1422,A,82,6.1NRT,305.93,22.35,D
9.56895,-11.59736,325.56,1.02,1.01,2022-03-28,1422,A,57,6.1NRT,305.98,7.44,D
9.39288,-12.89225,330.14,1.01,1,2022-03-28,1422,A,70,6.1NRT,305.85,16.95,D
9.97244,-8.8035,339.55,1.39,1.17,2022-03-28,1422,A,86,6.1NRT,303.64,43.15,D
9.40184,-12.8936,327.59,1.01,1,2022-03-28,1422,A,63,6.1NRT,303.05,13.81,D
9.9829,-8.80487,333.79,1.39,1.17,2022-03-28,1422,A,80,6.1NRT,304.77,29.31,D
9.89893,-9.49769,327.34,1.26,1.11,2022-03-28,1422,A,41,6.1NRT,306.09,11.27,D
9.89739,-9.50895,335.56,1.25,1.11,2022-03-28,1422,A,81,6.1NRT,307.3,26.57,D
9.70577,-10.88866,328.9,1.07,1.03,2022-03-28,1422,A,69,6.1NRT,306.27,12.41,D
9.68805,-11.08129,331.5,1.05,1.03,2022-03-28,1422,A,74,6.1NRT,303.74,18.09,D
9.68671,-11.09076,329.52,1.05,1.03,2022-03-28,1422,A,70,6.1NRT,303.86,15.05,D
9.70088,-11.10827,326.61,1.05,1.02,2022-03-28,1422,A,53,6.1NRT,303.39,11.41,D
9.66952,-11.33419,335.47,1.04,1.02,2022-03-28,1422,A,80,6.1NRT,303.91,23.45,D
9.6255,-11.64901,335.47,1.02,1.01,2022-03-28,1422,A,80,6.1NRT,306.6,21.18,D
9.71267,-11.09062,323.93,1.05,1.03,2022-03-28,1422,A,43,6.1NRT,300.8,9.34,D
9.71136,-11.10009,381.38,1.05,1.03,2022-03-28,1422,A,100,6.1NRT,304.22,157.53,D
9.71004,-11.1096,328.62,1.05,1.02,2022-03-28,1422,A,60,6.1NRT,300.43,14.12,D
9.72051,-11.10142,338.99,1.05,1.03,2022-03-28,1422,A,84,6.1NRT,302.59,31.14,D
9.71919,-11.1109,327.79,1.05,1.02,2022-03-28,1422,A,52,6.1NRT,302.46,13.65,D
9.54297,-12.423,327.77,1,1,2022-03-28,1422,A,65,6.1NRT,306.72,7.96,D
9.75078,-11.01839,328.12,1.06,1.03,2022-03-28,1422,A,68,6.1NRT,303.51,14.89,D
9.80157,-10.78932,344.81,1.08,1.04,2022-03-28,1422,A,90,6.1NRT,305.59,42.03,D
9.67438,-11.69345,334.26,1.02,1.01,2022-03-28,1422,A,78,6.1NRT,306.44,19.4,D
9.67309,-11.70257,333.19,1.02,1.01,2022-03-28,1422,A,77,6.1NRT,306.59,17.63,D
9.60463,-12.18362,331,1,1,2022-03-28,1422,A,67,6.1NRT,308.24,11.1,D
9.58656,-12.30988,343.17,1,1,2022-03-28,1422,A,88,6.1NRT,306.57,30.95,D
9.58527,-12.31889,335.96,1,1,2022-03-28,1422,A,80,6.1NRT,307.02,19.7,D
9.52943,-12.77065,331,1,1,2022-03-28,1422,A,59,6.1NRT,309.73,9.56,D
9.52813,-12.77967,338.66,1,1,2022-03-28,1422,A,83,6.1NRT,309.96,21.38,D
9.66776,-11.86928,338.21,1.01,1,2022-03-28,1422,A,82,6.1NRT,307.09,21.5,D
9.66649,-11.87824,337.92,1.01,1,2022-03-28,1422,A,83,6.1NRT,311.73,20.84,D
9.9366,-9.9858,328.78,1.18,1.08,2022-03-28,1422,A,70,6.1NRT,302.36,16.87,D
9.85345,-10.6026,323.58,1.1,1.05,2022-03-28,1422,A,49,6.1NRT,303.93,6.5,D
9.68325,-11.89673,328.96,1.01,1,2022-03-28,1422,A,53,6.1NRT,308.32,7.71,D
9.97477,-9.84855,354.54,1.2,1.09,2022-03-28,1422,A,96,6.1NRT,303.26,77.96,D
9.97331,-9.85944,329.26,1.2,1.09,2022-03-28,1422,A,56,6.1NRT,302.84,20.12,D
9.73347,-11.60554,325.59,1.02,1.01,2022-03-28,1422,A,57,6.1NRT,306.7,7.9,D
9.9714,-9.94704,330.19,1.19,1.08,2022-03-28,1422,A,73,6.1NRT,303.59,20.33,D
9.56848,-13.32765,335.56,1.02,1.01,2022-03-28,1422,A,79,6.1NRT,306.01,20.54,D
9.56713,-13.33683,329.58,1.02,1.01,2022-03-28,1422,A,61,6.1NRT,305.56,13.1,D
9.58018,-13.31064,329.16,1.02,1.01,2022-03-28,1422,A,60,6.1NRT,306.64,9.65,D
9.70621,-12.50546,335.52,1,1,2022-03-28,1422,A,80,6.1NRT,309.37,16.01,D
10.10974,-9.67094,327.87,1.24,1.1,2022-03-28,1422,A,59,6.1NRT,305.63,13.24,D
10.09804,-9.90436,339.99,1.2,1.09,2022-03-28,1422,A,85,6.1NRT,304.06,37.84,D
10.20899,-9.23967,333.93,1.31,1.14,2022-03-28,1422,A,78,6.1NRT,308.74,23.12,D
9.64592,-13.30183,328.04,1.02,1.01,2022-03-28,1422,A,48,6.1NRT,305.92,7.78,D
9.82976,-12.0972,327.91,1.01,1,2022-03-28,1422,A,63,6.1NRT,307.05,8.53,D
9.7328,-12.77375,335.38,1,1,2022-03-28,1422,A,69,6.1NRT,314.21,15.1,D
9.74031,-12.84817,326.18,1,1,2022-03-28,1422,A,47,6.1NRT,304.38,11.01,D
9.739,-12.8572,336.78,1,1,2022-03-28,1422,A,80,6.1NRT,306.08,23.89,D
9.92497,-11.68313,328.84,1.02,1.01,2022-03-28,1422,A,66,6.1NRT,306.81,12.98,D
9.83042,-12.53972,345.3,1,1,2022-03-28,1422,A,89,6.1NRT,309.1,29.92,D
10.3922,-8.57017,332.42,1.46,1.2,2022-03-28,1422,A,77,6.1NRT,303.72,29.34,D
10.22691,-9.78484,333.56,1.22,1.1,2022-03-28,1422,A,74,6.1NRT,308.15,17.9,D
10.02019,-11.26985,328.07,1.05,1.02,2022-03-28,1422,A,65,6.1NRT,305.77,13.43,D
10.13027,-10.55241,335.38,1.11,1.05,2022-03-28,1422,A,79,6.1NRT,308.7,19.45,D
10.12886,-10.56248,328.63,1.11,1.05,2022-03-28,1422,A,67,6.1NRT,308.09,8.94,D
10.39512,-8.57612,326.09,1.46,1.2,2022-03-28,1422,A,61,6.1NRT,303.57,16.04,D
10.13432,-10.5587,331.55,1.11,1.05,2022-03-28,1422,A,72,6.1NRT,308.34,13.92,D
10.2164,-10.02108,329.11,1.19,1.08,2022-03-28,1422,A,56,6.1NRT,306.16,14.66,D
10.30561,-9.50317,332.81,1.27,1.12,2022-03-28,1422,A,70,6.1NRT,307.02,20.28,D
9.91025,-12.55724,337.12,1,1,2022-03-28,1422,A,78,6.1NRT,312.77,15.53,D
9.90895,-12.56626,348,1,1,2022-03-28,1422,A,91,6.1NRT,312.72,35.24,D
10.4647,-8.62582,326.05,1.46,1.19,2022-03-28,1422,A,61,6.1NRT,303.65,16.31,D
10.2397,-10.28207,354.4,1.15,1.07,2022-03-28,1422,A,96,6.1NRT,307.5,68.92,D
10.23827,-10.29246,374.81,1.15,1.07,2022-03-28,1422,A,100,6.1NRT,309.82,143.01,D
10.06543,-11.5965,329.42,1.03,1.01,2022-03-28,1422,A,66,6.1NRT,308.95,10.31,D
10.06282,-11.61496,333.98,1.03,1.01,2022-03-28,1422,A,76,6.1NRT,309.89,17.32,D
10.13362,-11.30836,330.45,1.05,1.02,2022-03-28,1422,A,68,6.1NRT,306.79,14.97,D
9.86357,-13.20381,337.29,1.01,1.01,2022-03-28,1422,A,53,6.1NRT,316.54,16.1,D
9.86224,-13.21292,340.77,1.01,1.01,2022-03-28,1422,A,73,6.1NRT,315.61,21.62,D
10.28864,-10.31688,340.69,1.15,1.07,2022-03-28,1422,A,85,6.1NRT,304.5,35.14,D
10.28724,-10.3272,350.14,1.15,1.07,2022-03-28,1422,A,93,6.1NRT,305.68,57.8,D
9.98491,-12.49211,334.16,1,1,2022-03-28,1422,A,75,6.1NRT,313.64,9.71,D
10.3181,-10.17195,343.89,1.17,1.08,2022-03-28,1422,A,88,6.1NRT,303.67,42.87,D
10.3701,-9.86178,332.81,1.21,1.1,2022-03-28,1422,A,21,6.1NRT,310.81,14.58,D
10.32916,-10.16269,346.39,1.17,1.08,2022-03-28,1422,A,90,6.1NRT,309.33,47.73,D
10.26134,-10.72586,339.99,1.1,1.05,2022-03-28,1422,A,84,6.1NRT,309.39,27.47,D
10.25997,-10.73576,335.12,1.1,1.04,2022-03-28,1422,A,78,6.1NRT,308.37,17.79,D
10.35656,-10.17728,334.3,1.17,1.08,2022-03-28,1422,A,76,6.1NRT,305.63,24.2,D
10.3551,-10.18785,332.86,1.17,1.07,2022-03-28,1422,A,74,6.1NRT,304.16,22.47,D
10.35364,-10.1984,325.5,1.16,1.07,2022-03-28,1422,A,37,6.1NRT,303.13,11.61,D
9.97895,-12.85039,331.75,1,1,2022-03-28,1422,A,60,6.1NRT,311.88,9.85,D
9.97765,-12.85939,331.75,1,1,2022-03-28,1422,A,61,6.1NRT,311.02,9.85,D
9.95149,-13.04031,397.25,1.01,1,2022-03-28,1422,A,100,6.1NRT,309.88,220.18,D
9.95018,-13.04934,378.8,1.01,1,2022-03-28,1422,A,100,6.1NRT,308.5,131.31,D
10.38081,-10.16477,335.87,1.17,1.08,2022-03-28,1422,A,78,6.1NRT,306.64,25.14,D
10.33612,-10.49647,351.77,1.13,1.06,2022-03-28,1422,A,94,6.1NRT,308.48,56.29,D
10.33475,-10.50661,336.87,1.12,1.06,2022-03-28,1422,A,80,6.1NRT,308.42,23,D
10.30069,-10.75726,331.89,1.1,1.04,2022-03-28,1422,A,70,6.1NRT,309.16,13.79,D
10.29934,-10.76716,336.52,1.1,1.04,2022-03-28,1422,A,80,6.1NRT,308.49,21.07,D
10.39043,-10.16616,329.99,1.17,1.08,2022-03-28,1422,A,54,6.1NRT,306.67,15.45,D
10.34419,-10.50798,327.55,1.12,1.06,2022-03-28,1422,A,45,6.1NRT,307.68,9.11,D
10.30732,-10.77835,361.25,1.09,1.04,2022-03-28,1422,A,100,6.1NRT,308.92,79.5,D
10.30597,-10.78824,336.18,1.09,1.04,2022-03-28,1422,A,79,6.1NRT,307.2,18.88,D
10.20934,-11.48748,344.03,1.03,1.02,2022-03-28,1422,A,88,6.1NRT,307.94,35.45,D
10.20804,-11.49678,326.35,1.03,1.02,2022-03-28,1422,A,30,6.1NRT,307.02,8.09,D
10.40005,-10.16755,338.38,1.17,1.08,2022-03-28,1422,A,82,6.1NRT,306.27,30.59,D
10.39862,-10.17813,328.9,1.17,1.08,2022-03-28,1422,A,62,6.1NRT,303.49,15.24,D
10.31664,-10.77968,334.85,1.09,1.04,2022-03-28,1422,A,77,6.1NRT,307.81,18.85,D
10.31528,-10.78959,337.46,1.09,1.04,2022-03-28,1422,A,81,6.1NRT,308.11,22.1,D
10.03088,-12.80852,337.46,1,1,2022-03-28,1422,A,80,6.1NRT,312.88,14.65,D
10.33414,-10.72164,349.24,1.1,1.05,2022-03-28,1422,A,92,6.1NRT,310.74,46.57,D
10.30835,-10.9087,330.9,1.08,1.04,2022-03-28,1422,A,63,6.1NRT,309.97,10.11,D
10.30701,-10.91845,341.72,1.08,1.04,2022-03-28,1422,A,86,6.1NRT,310.06,28.68,D
10.31627,-10.9198,328.31,1.08,1.04,2022-03-28,1422,A,50,6.1NRT,308.84,7.28,D
10.46875,-10.02506,327.08,1.19,1.09,2022-03-28,1422,A,43,6.1NRT,305.13,11.01,D
10.33863,-10.96271,328.99,1.08,1.04,2022-03-28,1422,A,55,6.1NRT,308.77,9.55,D
10.27566,-11.41124,336.35,1.04,1.02,2022-03-28,1422,A,79,6.1NRT,307.06,23.55,D
10.27037,-11.44873,337.67,1.04,1.02,2022-03-28,1422,A,81,6.1NRT,305.79,25.07,D
10.26907,-11.45801,326.19,1.04,1.02,2022-03-28,1422,A,46,6.1NRT,306.09,8.94,D
10.46664,-10.11188,330.35,1.18,1.08,2022-03-28,1422,A,68,6.1NRT,306.71,16.79,D
10.46516,-10.12253,342.4,1.18,1.08,2022-03-28,1422,A,86,6.1NRT,306.77,40.54,D
10.30185,-11.29112,333.04,1.05,1.02,2022-03-28,1422,A,74,6.1NRT,309.46,19.29,D
10.30052,-11.30051,346.25,1.05,1.02,2022-03-28,1422,A,90,6.1NRT,309.86,42.8,D
10.28342,-11.42198,333.75,1.04,1.02,2022-03-28,1422,A,75,6.1NRT,307.16,19.54,D
10.27947,-11.45002,351.17,1.04,1.02,2022-03-28,1422,A,94,6.1NRT,307.39,50.21,D
10.27816,-11.4593,340.07,1.04,1.02,2022-03-28,1422,A,84,6.1NRT,306.45,27.59,D
10.28885,-11.44849,344.85,1.04,1.02,2022-03-28,1422,A,89,6.1NRT,309.11,36.05,D
10.28756,-11.45776,360.24,1.04,1.02,2022-03-28,1422,A,100,6.1NRT,310.59,72.17,D
10.28366,-11.4858,341.5,1.04,1.02,2022-03-28,1422,A,85,6.1NRT,308.79,27.24,D
10.28237,-11.49514,336.65,1.04,1.02,2022-03-28,1422,A,80,6.1NRT,310.21,19.34,D
10.69013,-8.59479,331.75,1.47,1.2,2022-03-28,1422,A,44,6.1NRT,306.47,21.79,D
10.30313,-11.47908,343.31,1.04,1.02,2022-03-28,1422,A,87,6.1NRT,312.07,31.59,D
10.30183,-11.48844,364.63,1.04,1.02,2022-03-28,1422,A,100,6.1NRT,312.02,83.53,D
10.3109,-11.48978,381.41,1.04,1.02,2022-03-28,1422,A,100,6.1NRT,311.05,148.02,D
10.3096,-11.49914,394.86,1.04,1.02,2022-03-28,1422,A,100,6.1NRT,314.18,215.78,D
10.30829,-11.50848,357.59,1.03,1.02,2022-03-28,1422,A,98,6.1NRT,309.8,66.08,D
10.19065,-12.34133,334.35,1,1,2022-03-28,1422,A,69,6.1NRT,313.05,12.63,D
10.18936,-12.35036,336.04,1,1,2022-03-28,1422,A,78,6.1NRT,312.74,15.9,D
10.33294,-11.46473,330.9,1.04,1.02,2022-03-28,1422,A,65,6.1NRT,304.58,16.64,D
10.33034,-11.48333,339.67,1.04,1.02,2022-03-28,1422,A,83,6.1NRT,305.45,30.28,D
10.20336,-12.38013,353.79,1,1,2022-03-28,1422,A,96,6.1NRT,312.03,48.45,D
10.20206,-12.38917,342.32,1,1,2022-03-28,1422,A,86,6.1NRT,313.75,24.33,D
10.34202,-11.46612,353.56,1.04,1.02,2022-03-28,1422,A,95,6.1NRT,302.44,60.23,D
10.0604,-13.62187,331.84,1.03,1.01,2022-03-28,1422,A,58,6.1NRT,313.08,9.39,D
10.32071,-11.87482,328.04,1.02,1.01,2022-03-28,1422,A,58,6.1NRT,307.13,11.16,D
10.39051,-11.44092,328.32,1.04,1.02,2022-03-28,1422,A,59,6.1NRT,309.35,10.64,D
10.19808,-12.79977,339.51,1,1,2022-03-28,1422,A,67,6.1NRT,315.02,19.09,D
10.3827,-11.56353,339.63,1.03,1.02,2022-03-28,1422,A,83,6.1NRT,304.62,30.87,D
10.38139,-11.57289,328.07,1.03,1.01,2022-03-28,1422,A,60,6.1NRT,303.17,13.77,D
10.14785,-13.20864,334.44,1.01,1,2022-03-28,1422,A,62,6.1NRT,313.8,10.42,D
10.35285,-11.84214,404.98,1.02,1.01,2022-03-28,1422,A,100,6.1NRT,314.15,275.24,D
10.35155,-11.85139,362.95,1.02,1.01,2022-03-28,1422,A,100,6.1NRT,310.78,80.38,D
10.19378,-12.95578,341.34,1,1,2022-03-28,1422,A,85,6.1NRT,308.37,29.47,D
10.41252,-11.4826,340.85,1.04,1.02,2022-03-28,1422,A,85,6.1NRT,310.55,28.52,D
10.36185,-11.84346,346.32,1.02,1.01,2022-03-28,1422,A,90,6.1NRT,306.7,39.05,D
10.36055,-11.8527,351.11,1.02,1.01,2022-03-28,1422,A,94,6.1NRT,307.27,49.26,D
10.50959,-10.92003,335.16,1.08,1.04,2022-03-28,1422,A,78,6.1NRT,313.82,14.52,D
10.40714,-11.71814,327.26,1.02,1.01,2022-03-28,1422,A,55,6.1NRT,307.9,10.44,D
10.50336,-11.16681,339.75,1.06,1.03,2022-03-28,1422,A,84,6.1NRT,309.81,25.36,D
10.50201,-11.1764,336.52,1.06,1.03,2022-03-28,1422,A,80,6.1NRT,310.79,19.48,D
10.4157,-11.85795,337.12,1.02,1.01,2022-03-28,1422,A,80,6.1NRT,310.35,23.54,D
10.58278,-10.71496,333.37,1.11,1.05,2022-03-28,1422,A,57,6.1NRT,312.32,12.97,D
10.5504,-10.95242,342.17,1.08,1.04,2022-03-28,1422,A,86,6.1NRT,309.28,30.4,D
10.54907,-10.96218,342.17,1.08,1.04,2022-03-28,1422,A,86,6.1NRT,308.57,29.76,D
10.68918,-9.99776,332.66,1.2,1.09,2022-03-28,1422,A,71,6.1NRT,308.63,16.68,D
10.56908,-10.88515,327.89,1.09,1.04,2022-03-28,1422,A,51,6.1NRT,308.06,8.42,D
10.57839,-10.88642,331.7,1.09,1.04,2022-03-28,1422,A,69,6.1NRT,308.03,13.44,D
10.57703,-10.89628,326.39,1.09,1.04,2022-03-28,1422,A,36,6.1NRT,306.07,6.59,D
10.29531,-12.89452,355.9,1,1,2022-03-28,1422,A,97,6.1NRT,314.16,50.5,D
10.294,-12.90357,372.24,1,1,2022-03-28,1422,A,100,6.1NRT,318.05,100.85,D
10.54988,-11.22864,344.25,1.06,1.03,2022-03-28,1422,A,88,6.1NRT,306.88,36.37,D
10.54703,-11.31593,327.89,1.05,1.02,2022-03-28,1422,A,37,6.1NRT,307.92,8.37,D
11.00696,-8.16939,330.7,1.6,1.24,2022-03-28,1422,A,59,6.1NRT,307.18,23.91,D
11.00631,-8.175,331.94,1.6,1.24,2022-03-28,1422,A,69,6.1NRT,305.82,26.74,D
10.74224,-10.20812,345.88,1.17,1.08,2022-03-28,1422,A,89,6.1NRT,311.47,42.4,D
10.59923,-11.26141,347.45,1.06,1.03,2022-03-28,1422,A,91,6.1NRT,307,43.34,D
10.59792,-11.27089,326.85,1.06,1.03,2022-03-28,1422,A,40,6.1NRT,305.9,8.73,D
10.26834,-13.6429,327.52,1.03,1.01,2022-03-28,1422,A,39,6.1NRT,307.81,8.21,D
10.27739,-13.64424,342.77,1.03,1.01,2022-03-28,1422,A,86,6.1NRT,310.41,29.9,D
10.27603,-13.6535,349.09,1.03,1.01,2022-03-28,1422,A,92,6.1NRT,310.82,43.02,D
10.27467,-13.66272,345.43,1.03,1.01,2022-03-28,1422,A,89,6.1NRT,311.14,35.8,D
10.27332,-13.67189,334.57,1.03,1.01,2022-03-28,1422,A,75,6.1NRT,309.42,17.49,D
10.28781,-13.63628,331.79,1.03,1.01,2022-03-28,1422,A,69,6.1NRT,311.63,10.58,D
10.28644,-13.64561,337.29,1.03,1.01,2022-03-28,1422,A,80,6.1NRT,310.53,19.4,D
10.42519,-12.81824,334.39,1,1,2022-03-28,1422,A,76,6.1NRT,315.65,9.58,D
10.42389,-12.82728,335.07,1,1,2022-03-28,1422,A,77,6.1NRT,315.88,10.37,D
10.76417,-10.47751,339.27,1.14,1.06,2022-03-28,1422,A,82,6.1NRT,312.21,23.36,D
10.87117,-9.76947,342.84,1.24,1.11,2022-03-28,1422,A,86,6.1NRT,310.47,40.3,D
10.86963,-9.78076,355.88,1.24,1.11,2022-03-28,1422,A,97,6.1NRT,310.44,78.48,D
10.77367,-10.47888,336.35,1.14,1.06,2022-03-28,1422,A,71,6.1NRT,309.72,18.26,D
10.80214,-10.59398,335.12,1.13,1.06,2022-03-28,1422,A,74,6.1NRT,309.62,15.01,D
10.80075,-10.60417,334.8,1.12,1.06,2022-03-28,1422,A,74,6.1NRT,310.34,13.84,D
10.30624,-14.26472,340.57,1.07,1.03,2022-03-28,1422,A,84,6.1NRT,311.84,28.08,D
10.3048,-14.2744,332.18,1.07,1.03,2022-03-28,1422,A,49,6.1NRT,312.45,13.91,D
10.7588,-11.18351,328.82,1.07,1.03,2022-03-28,1422,A,27,6.1NRT,307.4,7.87,D
10.75744,-11.19326,343.71,1.06,1.03,2022-03-28,1422,A,87,6.1NRT,308.68,33.15,D
10.76668,-11.19433,330.5,1.06,1.03,2022-03-28,1422,A,63,6.1NRT,307.24,10.98,D
10.42855,-13.56013,337.29,1.02,1.01,2022-03-28,1422,A,80,6.1NRT,315.52,19.04,D
10.91813,-10.55369,333.65,1.13,1.06,2022-03-28,1422,A,70,6.1NRT,310.82,11.54,D
10.40579,-14.14785,338.66,1.06,1.03,2022-03-28,1422,A,81,6.1NRT,309.9,21.32,D
10.41496,-14.14928,344.14,1.06,1.03,2022-03-28,1422,A,88,6.1NRT,313.05,32.67,D
11.06115,-9.79708,335.96,1.25,1.11,2022-03-28,1422,A,75,6.1NRT,313.61,20.56,D
11.06334,-9.79263,334.35,1.25,1.11,2022-03-28,1422,A,55,6.1NRT,313.46,15.76,D
11.07077,-9.96427,346.99,1.22,1.1,2022-03-28,1422,A,89,6.1NRT,313.54,44.1,D
10.5916,-13.3906,331.94,1.01,1.01,2022-03-28,1422,A,47,6.1NRT,311.39,12.07,D
10.96432,-11.34878,328.85,1.06,1.03,2022-03-28,1422,A,38,6.1NRT,307.83,10.27,D
11.22269,-10.27444,350.36,1.18,1.08,2022-03-28,1422,A,92,6.1NRT,315.37,49.47,D
11.23235,-10.2758,337.5,1.18,1.08,2022-03-28,1422,A,69,6.1NRT,313.73,18.1,D
10.68953,-14.10266,326.12,1.05,1.02,2022-03-28,1422,A,29,6.1NRT,310.09,6.66,D
10.6881,-14.11227,334.53,1.05,1.02,2022-03-28,1422,A,76,6.1NRT,312.82,18.24,D
10.68668,-14.1219,335.56,1.05,1.03,2022-03-28,1422,A,77,6.1NRT,312.02,19,D
11.38078,-9.62006,335.43,1.29,1.13,2022-03-28,1422,A,72,6.1NRT,311.87,18.76,D
11.13632,-11.56912,337.88,1.04,1.02,2022-03-28,1422,A,77,6.1NRT,312.03,22.93,D
11.14673,-11.56108,330.14,1.04,1.02,2022-03-28,1422,A,35,6.1NRT,309.79,8.49,D
11.1454,-11.57055,382.92,1.04,1.02,2022-03-28,1422,A,100,6.1NRT,312.62,154.83,D
11.14406,-11.58014,343.71,1.04,1.02,2022-03-28,1422,A,86,6.1NRT,308.23,32.94,D
11.17836,-11.40108,332.57,1.05,1.03,2022-03-28,1422,A,62,6.1NRT,313.8,11.02,D
11.1558,-11.56262,342.36,1.04,1.02,2022-03-28,1422,A,84,6.1NRT,311.12,26.4,D
11.15448,-11.57206,373.61,1.04,1.02,2022-03-28,1422,A,100,6.1NRT,313.73,114.3,D
11.15315,-11.58157,344.6,1.04,1.02,2022-03-28,1422,A,87,6.1NRT,307.96,33.68,D
11.00775,-13.50274,330.7,1.01,1.01,2022-03-28,1422,A,56,6.1NRT,310.99,12.64,D
11.00642,-13.51181,328.04,1.01,1.01,2022-03-28,1422,A,41,6.1NRT,309.8,7.96,D
11.63679,-9.46262,336.04,1.33,1.14,2022-03-28,1422,A,74,6.1NRT,312.55,18.11,D
10.97277,-14.24266,331.79,1.06,1.03,2022-03-28,1422,A,59,6.1NRT,313.53,10.82,D
10.9635,-14.36918,332.76,1.07,1.03,2022-03-28,1422,A,73,6.1NRT,316.43,13.01,D
10.96207,-14.37885,336.95,1.07,1.03,2022-03-28,1422,A,80,6.1NRT,314.63,20.06,D
11.41152,-11.44447,337.71,1.06,1.03,2022-03-28,1422,A,77,6.1NRT,315.17,16.13,D
10.97991,-14.43794,340.54,1.07,1.03,2022-03-28,1422,A,84,6.1NRT,314.67,26.24,D
10.97845,-14.44767,380.23,1.08,1.04,2022-03-28,1422,A,100,6.1NRT,314.7,147.94,D
11.44061,-11.30138,341.76,1.07,1.03,2022-03-28,1422,A,83,6.1NRT,309.37,29.51,D
